x y
0.393942 0.512945
0.218049 0.103022
0.769670 0.181618
0.439311 0.968465
0.603127 0.745548
0.161300 0.354591
0.770090 0.801001
0.575978 0.526275
0.269753 0.673182
0.200077 0.421031
0.383789 0.633264
0.104513 0.229124
0.235754 0.898775
0.750257 0.931610
0.884329 0.327210
0.249224 0.118974
0.099428 0.072172
0.864940 0.400019
0.263079 0.027040
0.997967 0.752873
0.401826 0.481425
0.914276 0.427274
0.865732 0.355844
0.612859 0.448942
0.068117 0.194607
0.483041 0.214726
0.714150 0.576998
0.414740 0.535094
0.285547 0.916229
0.069510 0.994933
0.790579 0.490265
0.823187 0.816281
0.878750 0.740531
0.288049 0.207541
0.168031 0.180316
0.155117 0.672764
0.907494 0.634484
0.640213 0.188822
0.988572 0.801152
0.463824 0.004016
0.576516 0.502920
0.271752 0.545349
0.421933 0.969005
0.251795 0.262827
0.393143 0.416567
0.663251 0.307608
0.627001 0.492560
0.286145 0.306567
0.901175 0.819992
0.186338 0.518800
0.151783 0.581803
0.392448 0.704026
0.495237 0.044668
0.010042 0.229239
0.613906 0.298195
0.295756 0.739936
0.544033 0.575991
0.923529 0.041601
0.455684 0.361264
0.710905 0.326408
0.203757 0.670193
0.124380 0.141241
0.459215 0.227768
0.078370 0.254609
0.199996 0.772202
0.007020 0.053574
0.140680 0.725398
0.228263 0.746676
0.364824 0.380773
0.634530 0.364184
0.008032 0.143354
0.732618 0.960078
0.619290 0.521387
0.092022 0.438711
0.133796 0.986988
0.299008 0.350519
0.363144 0.990675
0.229990 0.824403
0.317552 0.124867
0.398746 0.155607
0.881941 0.737109
0.977243 0.370166
0.590731 0.048234
0.078258 0.639821
0.062670 0.741750
0.106840 0.526002
0.684199 0.877297
0.306660 0.197459
0.239870 0.587460
0.215903 0.224973
0.094787 0.175620
0.896422 0.007571
0.050011 0.808231
0.777026 0.445681
0.306517 0.618990
0.419365 0.109465
0.988369 0.399449
0.701145 0.514356
0.912695 0.513138
0.652677 0.386894
0.981023 0.235097
0.017608 0.475940
0.101916 0.723284
0.181108 0.169488
0.948109 0.416571
0.153633 0.199808
0.820472 0.966425
0.950529 0.009891
0.421137 0.789589
0.817563 0.381765
0.298120 0.563455
0.113215 0.220550
0.201292 0.644936
0.097366 0.427786
0.585650 0.040486
0.442567 0.396451
0.708763 0.335909
0.352358 0.185816
0.763900 0.009624
0.788689 0.689952
0.378432 0.982305
0.641618 0.461017
0.309321 0.916703
0.903826 0.699383
0.265795 0.315611
0.768883 0.641241
0.269693 0.252499
0.545868 0.222393
0.940775 0.672743
0.635626 0.519690
0.445543 0.409634
0.765997 0.549877
0.941218 0.485166
0.173967 0.079987
0.353879 0.660316
0.102508 0.476006
0.964272 0.430107
0.585426 0.403948
0.259324 0.358896
0.763425 0.647735
0.300558 0.882432
0.798320 0.862429
0.691702 0.971169
0.868084 0.658444
0.267957 0.287361
0.274130 0.554831
0.708977 0.860335
0.954136 0.465554
0.928640 0.897173
0.267389 0.617998
0.965566 0.319585
0.668463 0.474809
0.039800 0.372402
0.449714 0.344141
0.620757 0.338011
0.634143 0.284397
0.207363 0.256438
0.156954 0.834196
0.918031 0.800546
0.695494 0.560720
0.021156 0.474246
0.547155 0.379426
0.553900 0.129960
0.259897 0.976412
0.017784 0.385223
0.687278 0.347517
0.457702 0.794737
0.876306 0.623073
0.347870 0.292178
0.291339 0.638250
0.685853 0.061873
0.734019 0.194183
0.187706 0.026246
0.436354 0.324934
0.533752 0.681944
0.757740 0.249008
0.839488 0.238240
0.772695 0.110276
0.950855 0.114235
0.405393 0.591137
0.293750 0.267856
0.033841 0.223020
0.766815 0.142959
0.164458 0.981029
0.442091 0.424138
0.923373 0.742088
0.733125 0.714709
0.067999 0.635414
0.182163 0.734054
0.213247 0.191169
0.673510 0.545645
0.806391 0.316552
0.639834 0.049227
0.401402 0.155569
0.851799 0.812931
0.255354 0.706564
0.674955 0.881524
0.919945 0.901547
0.414737 0.298473
0.245056 0.232374
0.868062 0.372960
0.116599 0.008906
0.528584 0.110948
0.503297 0.367610
0.494878 0.366783
0.156246 0.815128
0.647073 0.388803
0.010662 0.301610
0.641680 0.253415
0.159939 0.821182
0.492088 0.045183
0.123828 0.881555
0.142459 0.049566
0.606544 0.800415
0.560332 0.218335
0.714429 0.167265
0.648399 0.769149
0.541685 0.879439
0.706657 0.517186
0.748929 0.255482
0.416158 0.815459
0.885906 0.843674
0.724436 0.442087
0.134101 0.415238
0.445928 0.476751
0.814805 0.636562
0.473092 0.873672
0.952302 0.500970
0.005914 0.849929
0.066952 0.680018
0.201486 0.000320
0.495009 0.044197
0.016102 0.364602
0.640693 0.608556
0.880654 0.292276
0.588670 0.991720
0.445578 0.129448
0.953525 0.510622
0.619755 0.746191
0.659245 0.816765
0.619169 0.449963
0.101012 0.684891
0.540509 0.364367
0.986809 0.154146
0.239090 0.144321
0.986678 0.336463
0.558304 0.528009
0.153510 0.627014
0.499403 0.738739
0.031460 0.738881
0.782144 0.657904
0.998146 0.618671
0.030995 0.492222
0.480413 0.229632
0.406896 0.988849
0.809433 0.400383
0.973574 0.496052
0.566411 0.782573
0.410888 0.449851
0.517195 0.052051
0.750676 0.225924
0.757609 0.604894
0.844940 0.947841
0.299442 0.221155
0.541358 0.938098
0.948406 0.368752
0.282674 0.198754
0.372541 0.897394
0.440273 0.619394
0.973011 0.645115
0.805255 0.601414
0.167009 0.281027
0.546615 0.722196
0.041567 0.780723
0.988371 0.158186
0.191246 0.227115
0.693178 0.475937
0.422368 0.313653
0.163162 0.181754
0.316932 0.072003
0.283043 0.183659
0.679202 0.458800
0.171368 0.324754
0.963886 0.206342
0.413749 0.696106
0.759177 0.481140
0.359105 0.627474
0.960418 0.819829
0.896294 0.724656
0.979097 0.489745
0.480512 0.940706
0.048233 0.831205
0.373257 0.687482
0.608267 0.166267
0.013312 0.943003
0.522183 0.506659
0.399684 0.321891
0.629308 0.900636
0.215029 0.131400
0.801787 0.566707
0.973946 0.474508
0.691938 0.214389
0.785129 0.940019
0.063289 0.736368
0.415043 0.050242
0.364891 0.666494
0.746533 0.184546
0.499750 0.396626
0.165487 0.673752
0.936577 0.804316
0.456690 0.019453
0.719870 0.148243
0.877236 0.755866
0.894808 0.973324
0.065665 0.086202
0.819565 0.756979
0.362498 0.382030
0.715705 0.538897
0.793452 0.092741
0.456008 0.406536
0.098473 0.374335
0.239500 0.700891
0.547661 0.595855
0.436392 0.465965
0.739838 0.995166
0.666905 0.703060
0.736026 0.802844
0.023047 0.924323
0.804673 0.808572
0.229079 0.117835
0.895541 0.409707
0.639824 0.012627
0.417844 0.735807
0.066927 0.639741
0.411212 0.483497
0.847482 0.454921
0.971089 0.464634
0.589807 0.993995
0.538293 0.316190
0.722062 0.531579
0.167027 0.328489
0.757648 0.119609
0.938926 0.186888
0.890975 0.738997
0.416993 0.732403
0.639799 0.857590
0.414259 0.235675
0.513089 0.730225
0.060143 0.988491
0.193432 0.720456
0.358521 0.155241
0.423701 0.228248
0.864005 0.141487
0.566608 0.939442
0.601159 0.202221
0.128970 0.850681
0.003862 0.558652
0.843139 0.461744
0.543995 0.074282
0.626799 0.926361
0.564302 0.375840
0.976980 0.295167
0.835266 0.868622
0.408190 0.569407
0.532682 0.758248
0.774425 0.259799
0.978020 0.552117
0.851563 0.082715
0.318196 0.828402
0.796866 0.935208
0.431428 0.205264
0.414885 0.357862
0.830214 0.414387
0.373460 0.765245
0.405986 0.831232
0.452568 0.632651
0.799487 0.960092
0.054203 0.606860
0.747960 0.402327
0.505856 0.858855
0.345327 0.074623
0.935239 0.926643
0.171798 0.672314
0.753184 0.065716
0.526724 0.495176
0.761196 0.977611
0.713744 0.279120
0.881190 0.819549
0.855901 0.656367
0.517036 0.177005
0.407197 0.417741
0.624706 0.492162
0.517780 0.050728
0.007535 0.324131
0.795272 0.010125
0.027224 0.016859
0.935781 0.007511
0.508226 0.790360
0.393423 0.999345
0.091195 0.523861
0.661111 0.067377
0.474897 0.723417
0.810124 0.600997
0.122276 0.059360
0.550822 0.142606
0.270937 0.293808
0.692343 0.410934
0.339799 0.567866
0.773574 0.496527
0.960445 0.479222
0.075223 0.063016
0.892203 0.604492
0.054010 0.750907
0.035327 0.125292
0.028733 0.141213
0.414063 0.216598
0.940633 0.083871
0.416768 0.675192
0.303872 0.105883
0.148231 0.339063
0.536094 0.171249
0.697954 0.168767
0.563156 0.912648
0.372621 0.830187
0.975208 0.954836
0.534694 0.535025
0.653290 0.706506
0.346220 0.535759
0.652007 0.216414
0.083102 0.390731
0.545450 0.905865
0.090285 0.167609
0.224125 0.026346
0.704888 0.572404
0.291109 0.441148
0.870202 0.653825
0.453598 0.597264
0.046406 0.781976
0.752785 0.921789
0.608727 0.991425
0.131540 0.286791
0.786548 0.045767
0.227958 0.641290
0.554318 0.242713
0.752539 0.195448
0.996212 0.728212
0.442841 0.067551
0.982640 0.236736
0.608647 0.736559
0.488455 0.091975
0.092740 0.202248
0.010575 0.962492
0.073547 0.240711
0.660031 0.716318
0.501709 0.365070
0.601727 0.880417
0.966613 0.189229
0.396554 0.784917
0.552586 0.521188
0.111898 0.283371
0.092614 0.608935
0.578633 0.027611
0.461562 0.642945
0.506584 0.404775
0.008358 0.185949
0.633732 0.401953
0.796072 0.410511
0.058832 0.195378
0.556933 0.299831
0.092203 0.265709
0.013991 0.204305
0.685337 0.697202
0.742497 0.064239
0.148759 0.055267
0.180610 0.344270
0.399820 0.396357
0.985326 0.715937
0.947288 0.961275
0.028699 0.270344
0.645790 0.777811
0.066755 0.322855
0.547491 0.999973
0.311396 0.029194
0.251231 0.267193
0.384359 0.374756
0.319494 0.071224
0.997388 0.581729
0.604551 0.248838
0.070359 0.614673
0.377617 0.907267
0.148593 0.558875
0.392363 0.281521
0.267644 0.683185
0.010313 0.356527
0.294816 0.295809
0.158792 0.483550
0.645532 0.840282
0.484891 0.194107
0.935458 0.088799
0.292778 0.241386
0.944276 0.837276
0.620504 0.461357
0.718924 0.233366
0.895292 0.149678
0.610942 0.029586
0.283754 0.378693
0.318319 0.757828
0.974018 0.885354
0.799273 0.162484
0.104258 0.229187
0.774851 0.282642
0.599715 0.247639
0.970694 0.402056
0.765469 0.768406
0.481540 0.257425
0.848790 0.201245
0.505940 0.452845
0.843862 0.236241
0.260073 0.475930
0.038463 0.583359
0.968406 0.184533
0.650541 0.196761
0.146147 0.330210
0.776180 0.920149
0.105137 0.238637
0.251865 0.577378
0.174708 0.123522
0.120715 0.115272
0.137702 0.917902
0.309497 0.785789
0.952685 0.624098
0.726824 0.478877
0.056603 0.483758
0.286289 0.809111
0.757285 0.724719
0.322688 0.517904
0.062747 0.881461
0.036707 0.192918
0.353412 0.210173
0.416134 0.440172
0.034716 0.766363
0.687302 0.274924
0.409194 0.725084
0.294039 0.120759
0.953416 0.799120
0.494849 0.435830
0.559547 0.271857
0.801593 0.700209
0.495798 0.761512
0.743048 0.141870
0.159253 0.939633
0.725491 0.723256
0.640938 0.991411
0.754785 0.017086
0.802052 0.603819
0.971693 0.604078
0.062219 0.657623
0.217598 0.888815
0.809934 0.000294
0.399366 0.478429
0.440609 0.662062
0.672366 0.686295
0.402294 0.747207
0.657971 0.131599
0.033314 0.946336
0.275572 0.429398
0.880942 0.712529
0.699811 0.085269
0.173690 0.246895
0.134607 0.481278
0.249519 0.191495
0.191686 0.089906
0.232558 0.443781
0.796377 0.361154
0.489742 0.526251
0.093855 0.509944
0.337576 0.736609
0.856405 0.961379
0.188474 0.622973
0.061924 0.178244
0.489526 0.478010
0.165833 0.056900
0.938352 0.171395
0.614952 0.326046
0.882028 0.279476
0.627869 0.499016
0.754786 0.027027
0.397278 0.859297
0.431066 0.055525
0.166761 0.303895
0.592351 0.690106
0.566297 0.747076
0.179018 0.237215
0.259035 0.623693
0.085408 0.105351
0.309314 0.647378
0.322184 0.669981
0.106598 0.288080
0.776487 0.850379
0.908779 0.747248
0.000705 0.109518
0.954734 0.626401
0.308647 0.538058
0.872261 0.377220
0.225290 0.096152
0.795324 0.578771
0.549065 0.060000
0.853345 0.907884
0.188794 0.661090
0.275114 0.475279
0.722160 0.458517
0.204253 0.975277
0.398871 0.893178
0.168688 0.707198
0.510973 0.639228
0.277443 0.603012
0.448001 0.646358
0.428640 0.733067
0.066506 0.091427
0.096474 0.847224
0.915858 0.999961
0.528974 0.914782
0.910007 0.097539
0.145675 0.462641
0.160917 0.393102
0.952602 0.843649
0.704140 0.766325
0.408167 0.948358
0.719823 0.878166
0.635536 0.263710
0.724328 0.136383
0.081893 0.677850
0.769150 0.914164
0.970986 0.708430
0.649810 0.783598
0.232464 0.025814
0.305258 0.877132
0.606022 0.204130
0.519015 0.205236
0.181070 0.803822
0.314283 0.849915
0.852637 0.744877
0.618490 0.792981
0.890599 0.167296
0.556668 0.819162
0.357955 0.149633
0.028782 0.292006
0.655326 0.313833
0.607535 0.186078
0.336283 0.176272
0.662562 0.415407
0.897383 0.454296
0.453058 0.897378
0.712221 0.917435
0.218738 0.455943
0.741281 0.415042
0.212995 0.999558
0.547838 0.953919
0.152443 0.321933
0.496995 0.380503
0.623843 0.214285
0.568501 0.317436
0.025477 0.622551
0.113379 0.488364
0.434108 0.961895
0.777091 0.843737
0.100980 0.092675
0.991289 0.133387
0.757315 0.022060
0.422384 0.429369
0.322674 0.799493
0.248112 0.449739
0.198357 0.525250
0.931885 0.705193
0.474025 0.678406
0.176835 0.924894
0.921402 0.364277
0.896431 0.650575
0.563386 0.032352
0.180779 0.704279
0.740380 0.220978
0.525550 0.500679
0.664901 0.868521
0.209500 0.419897
0.444847 0.860993
0.793011 0.738950
0.944797 0.019410
0.541452 0.034409
0.975999 0.095848
0.923937 0.773166
0.940835 0.357420
0.060364 0.091790
0.034585 0.265682
0.136584 0.413257
0.963485 0.401137
0.082125 0.701102
0.333468 0.169650
0.607397 0.371621
0.747948 0.754733
0.082041 0.669265
0.532170 0.434120
0.634446 0.826586
0.797690 0.853004
0.722278 0.300449
0.315420 0.849343
0.852672 0.660879
0.072608 0.054661
0.560175 0.913816
0.257636 0.025057
0.134236 0.778548
0.581848 0.642873
0.358617 0.957657
0.009583 0.994999
0.526061 0.408215
0.668275 0.582568
0.904320 0.708250
0.302617 0.463090
0.035562 0.442415
0.080225 0.646533
0.541528 0.530291
0.085838 0.231025
0.104616 0.631899
0.955244 0.629593
0.756306 0.354416
0.827046 0.736726
0.308064 0.080797
0.656434 0.633952
0.328338 0.763283
0.998670 0.783475
0.143437 0.071183
0.869525 0.608462
0.829721 0.914689
0.865868 0.148991
0.314441 0.877143
0.301268 0.617778
0.959833 0.138115
0.273672 0.240562
0.191368 0.511784
0.020577 0.589945
0.612949 0.491034
0.731115 0.959717
0.686191 0.614102
0.699669 0.440375
0.598749 0.544468
0.506505 0.301476
0.203593 0.677790
0.944647 0.896717
0.513820 0.228385
0.570350 0.308906
0.990210 0.504068
0.869681 0.429187
0.942436 0.547597
0.677531 0.520741
0.346885 0.130799
0.217136 0.778575
0.736030 0.948233
0.504639 0.114446
0.572012 0.705686
0.125573 0.988010
0.588836 0.104654
0.520819 0.762859
0.441258 0.502824
0.916221 0.243977
0.511156 0.427370
0.191282 0.211556
0.790726 0.156287
0.675987 0.718717
0.608938 0.539783
0.179060 0.304054
0.952745 0.005578
0.645568 0.924665
0.604360 0.491350
0.941356 0.105782
0.365906 0.649694
0.240784 0.095434
0.126808 0.607548
0.166742 0.432326
0.284304 0.445318
0.443221 0.857636
0.931892 0.554761
0.413416 0.584456
0.813459 0.466498
0.398452 0.757779
0.528751 0.031392
0.135114 0.701501
0.849014 0.337521
0.264986 0.950633
0.601863 0.876363
0.614646 0.723430
0.442483 0.372581
0.131162 0.897376
0.835262 0.300632
0.220015 0.974061
0.391953 0.622356
0.316220 0.566103
0.372070 0.540920
0.971592 0.705586
0.774191 0.788194
0.986930 0.688402
0.333906 0.349518
0.266141 0.666790
0.079082 0.169009
0.492104 0.931126
0.291297 0.383848
0.979429 0.730855
0.520833 0.329887
0.862544 0.464390
0.863981 0.552477
0.652743 0.199177
0.773473 0.723407
0.188849 0.592801
0.585759 0.187745
0.377085 0.004342
0.530027 0.860637
0.928308 0.155462
0.936225 0.415883
0.896790 0.206593
0.376566 0.074936
0.365846 0.486328
0.066355 0.339182
0.283187 0.599970
0.711649 0.212599
0.792419 0.606246
0.039619 0.192360
0.147921 0.607819
0.595509 0.955093
0.457886 0.757269
0.989773 0.426015
0.887075 0.686692
0.828791 0.644819
0.788590 0.371222
0.725048 0.932437
0.468913 0.542947
0.313634 0.879132
0.912920 0.065079
0.443058 0.939006
0.289890 0.093066
0.805429 0.806373
0.972361 0.053573
0.901991 0.192002
0.448659 0.570672
0.286647 0.628086
0.912819 0.663939
0.460097 0.709858
0.208968 0.209894
0.509569 0.950593
0.904060 0.412095
0.040597 0.586719
0.651903 0.065174
0.535284 0.149005
0.231685 0.754911
0.396192 0.247908
0.734914 0.241050
0.644344 0.720482
0.867287 0.249834
0.560693 0.384454
0.870074 0.055943
0.769267 0.335601
0.506269 0.847082
0.936201 0.336493
0.724702 0.033779
0.323128 0.486967
0.280938 0.759752
0.056279 0.398422
0.331818 0.543677
0.205351 0.862083
0.322666 0.634457
0.306605 0.533823
0.423304 0.999892
0.113539 0.561224
0.984693 0.395757
0.116581 0.081219
0.673965 0.534816
0.036280 0.076278
0.285392 0.968954
0.791209 0.943602
0.912873 0.096989
0.053784 0.651736
0.285805 0.638966
0.732909 0.961625
0.013091 0.041471
0.369455 0.897565
0.747108 0.512085
0.562259 0.102455
0.607891 0.889955
0.636917 0.058679
0.143223 0.241296
0.433424 0.652525
0.657268 0.604822
0.542908 0.357442
0.309598 0.300103
0.928692 0.548382
0.535872 0.657691
0.672695 0.821666
0.923730 0.850860
0.092728 0.756794
0.586278 0.724770
0.508401 0.436887
0.930168 0.339249
0.096696 0.796709
0.682653 0.013882
0.345441 0.031566
0.787174 0.743350
0.778142 0.267112
0.726972 0.065363
0.695990 0.991708
0.959967 0.225634
0.707592 0.722762
0.025415 0.609889
0.070965 0.768465
0.205916 0.810026
0.114349 0.755524
0.404048 0.166407
0.581121 0.765220
0.705677 0.064349
0.347065 0.216473
0.399359 0.055875
0.796919 0.345332
0.208152 0.872696
0.932363 0.876467
0.846559 0.877614
0.044075 0.588926
0.483842 0.507164
0.775478 0.224368
0.226613 0.132927
0.160933 0.866557
0.722055 0.645776
0.627317 0.479025
0.022039 0.512271
0.903714 0.977721
0.503556 0.296314
0.676107 0.424210
0.356822 0.304254
0.243986 0.752630
0.775523 0.028353
0.250108 0.858173
0.294194 0.576448
0.927744 0.645864
0.725588 0.062499
0.350200 0.019470
0.678439 0.000386
0.106783 0.511400
0.601753 0.185157
0.567396 0.731724
0.677976 0.311755
0.478466 0.616457
0.849878 0.650657
0.015291 0.337557
0.136899 0.009595
0.460738 0.101410
0.303795 0.108555
0.934636 0.037389
0.097294 0.929660
0.086139 0.099162
0.164090 0.750658
0.861698 0.320740
0.020455 0.251156
0.330350 0.961481
0.350546 0.658000
0.922330 0.210320
0.605513 0.405209
0.158974 0.585301
0.714108 0.411308
0.120122 0.774440
0.021314 0.948329
0.564338 0.622604
0.789014 0.948643
0.400523 0.652763
0.565126 0.898519
0.178610 0.717477
0.059139 0.778324
0.157708 0.428992
0.362665 0.456583
0.512150 0.812120
0.553426 0.767412
0.860254 0.137692
0.811896 0.721779
0.599137 0.693278
0.942821 0.748121
0.369599 0.768234
0.624232 0.193854
0.065768 0.664303
0.171149 0.944433
0.025252 0.396713
0.019394 0.955079
0.660501 0.905262
0.195855 0.958767
0.200681 0.811803
0.407810 0.954552
0.304190 0.068508
0.766958 0.845705
0.458291 0.307072
0.495753 0.541349
0.350006 0.587079
0.659090 0.018825
0.711054 0.108099
0.341891 0.217485
0.498664 0.537547
0.030694 0.145742
0.098355 0.011546
0.440191 0.658898
0.488733 0.020747
0.970867 0.539641
0.701019 0.029647
0.094052 0.422579
0.193964 0.629115
0.195434 0.237931
0.331671 0.504471
0.307648 0.859888
0.142926 0.146483
0.377017 0.114463
0.968729 0.256856
0.264819 0.422921
0.550286 0.030942
0.897206 0.221668
0.941031 0.156688
0.678495 0.659668
0.968755 0.551789
0.525175 0.658030
0.675969 0.441486
0.481969 0.982684
0.873848 0.191820
0.067729 0.234164
0.042000 0.243578
0.407667 0.748992
0.296053 0.593593
0.838817 0.516628
0.746339 0.300829
0.950090 0.893866
0.877371 0.646743
0.093311 0.712594
0.559335 0.990788
0.094202 0.996927
0.303793 0.755429
0.195804 0.536164
0.915589 0.617301
0.940922 0.427838
0.396938 0.190380
0.260902 0.143238
0.779278 0.195726
0.818641 0.134571
0.958377 0.224537
0.727450 0.700837
0.833452 0.988480
0.517403 0.646798
0.361038 0.906403
0.408236 0.088169
0.268829 0.024378
0.639672 0.189985
0.037779 0.514531
0.465708 0.458772
0.953718 0.392374
0.946446 0.997568
0.320251 0.245591
0.475629 0.607222
0.809525 0.219450
0.680697 0.564427
0.937837 0.488120
0.402908 0.608057
0.849530 0.962469
0.612105 0.755004
0.072362 0.031870
0.803978 0.849781
0.645976 0.707936
0.331291 0.978584
0.849040 0.533382
0.307917 0.608055
0.878383 0.716823
0.983240 0.343954
0.214440 0.073739
0.614861 0.980910
0.318709 0.394119
0.413028 0.287712
0.248214 0.048488
0.947632 0.547696
0.124998 0.741410
0.815101 0.659252
0.060245 0.797311
0.920197 0.206497
0.524012 0.921609
0.405498 0.054687
0.477702 0.697486
0.730683 0.301041
0.797280 0.873439
0.102788 0.993475
0.143757 0.637975
0.545005 0.899789
0.678801 0.107380
0.219658 0.123847
0.186021 0.169336
0.415075 0.594142
0.549317 0.956520
0.814937 0.644752
0.548963 0.589841
0.494658 0.677093
0.252311 0.902054
0.744747 0.714189
0.596910 0.286191
0.441325 0.229017
0.331121 0.757493
0.570511 0.122191
0.413659 0.049015
0.156632 0.823938
0.802702 0.588564
0.371815 0.871951
0.011560 0.796075
0.626576 0.932390
0.934996 0.127022
0.543749 0.804007
0.954804 0.427481
0.589875 0.570781
0.220606 0.467155
0.320302 0.958527
0.019360 0.513518
0.919007 0.165019
0.634741 0.700486
0.015641 0.377374
0.061650 0.900068
0.125740 0.246411
0.033941 0.256586
0.502702 0.016341
0.767849 0.850045
0.224754 0.485245
0.597954 0.374150
0.487171 0.347224
0.918505 0.522676
0.713609 0.726750
0.536811 0.792379
0.138932 0.679392
0.872196 0.180204
0.907606 0.647804
0.328265 0.986204
0.708058 0.364506
0.560814 0.938860
0.840983 0.388196
0.294160 0.811022
0.448840 0.222373
0.096523 0.187502
0.078096 0.766060
0.497871 0.314924
0.263374 0.383111
0.557471 0.351998
0.819348 0.365132
0.417729 0.418437
0.903391 0.536037
0.646464 0.227190
0.334733 0.997310
0.172638 0.678449
0.655147 0.423228
0.471274 0.388106
0.444844 0.861585
0.307492 0.324504
0.268211 0.419301
0.066367 0.238407
0.563046 0.123935
0.126476 0.528581
0.844480 0.174037
0.713986 0.639538
0.264313 0.518244
0.890186 0.892726
0.610600 0.707304
0.752958 0.813892
0.747185 0.974354
0.401410 0.732496
0.725557 0.140009
0.489231 0.209277
0.064937 0.580335
0.247061 0.083352
0.577910 0.880709
0.406225 0.336238
0.979806 0.588684
0.692443 0.642897
0.682167 0.053860
0.005806 0.883042
0.708268 0.786324
0.594804 0.027559
0.215604 0.028897
0.864880 0.913237
0.922363 0.998372
0.369752 0.414768
0.203042 0.447848
0.890129 0.843365
0.834435 0.647635
0.908564 0.918187
0.704697 0.402650
0.284260 0.586759
0.781824 0.362215
0.977748 0.828147
0.536596 0.955290
0.418574 0.074377
0.788068 0.880027
0.241046 0.605969
0.757824 0.394760
0.285786 0.219161
0.602109 0.332019
0.833462 0.867240
0.435840 0.989061
0.085087 0.472987
0.824831 0.018110
0.111760 0.270437
0.086868 0.013901
0.185041 0.003340
0.233270 0.127184
0.727734 0.673186
0.146515 0.042481
0.129634 0.932005
0.780938 0.038902
0.419409 0.257543
0.605753 0.548233
0.733185 0.922616
0.934870 0.842290
0.790330 0.675196
0.588672 0.632146
0.971511 0.441442
0.126724 0.620244
0.047325 0.733380
0.243117 0.475535
0.931343 0.982137
0.715605 0.939291
0.663798 0.821209
0.355816 0.058850
0.995383 0.490844
0.522428 0.304953
0.060858 0.921695
0.140670 0.068344
0.418659 0.365003
0.890976 0.579190
0.259886 0.535397
0.385465 0.757077
0.528101 0.133702
0.594808 0.000164
0.347659 0.342934
0.519697 0.102554
0.065745 0.757929
0.734523 0.576945
0.852977 0.973048
0.789462 0.581137
0.201197 0.872986
0.400801 0.086107
0.473685 0.681580
0.354117 0.267410
0.950755 0.415399
0.826829 0.067883
0.691261 0.425278
0.281766 0.534120
0.513765 0.258916
0.411053 0.166730
0.100077 0.889046
0.917122 0.681155
0.901904 0.615680
0.101432 0.349287
0.928445 0.439316
0.407551 0.848194
0.326262 0.500354
0.966372 0.134790
0.593042 0.342777
0.999989 0.333595
0.002863 0.437523
0.964194 0.917144
0.374334 0.726298
0.489886 0.177827
0.926198 0.983701
0.494623 0.412225
0.117654 0.236421
0.248077 0.132467
0.782544 0.768752
0.980911 0.167829
0.087214 0.593141
0.390060 0.193290
0.481840 0.311326
0.808846 0.831914
0.237421 0.136810
0.568331 0.464468
0.881854 0.257987
0.966991 0.568005
0.269017 0.183347
0.086946 0.700310
0.001153 0.526075
0.843109 0.157220
0.515875 0.024975
0.916073 0.974353
0.241206 0.264283
0.431774 0.880017
0.067162 0.699273
0.571183 0.916958
0.416772 0.507677
0.793424 0.981980
0.428942 0.343184
0.007996 0.346699
0.493497 0.843801
0.367047 0.097543
0.884935 0.289672
0.843517 0.708637
0.566514 0.412265
0.428499 0.468870
0.481586 0.173556
0.240338 0.990443
0.503101 0.682280
0.366026 0.674853
0.081419 0.558330
0.318914 0.252616
0.991763 0.922230
0.915700 0.573252
0.187767 0.625171
0.907846 0.534430
0.136224 0.893052
0.007637 0.774027
0.552844 0.411975
0.340165 0.999081
0.924710 0.673633
0.772498 0.453259
0.596430 0.372965
0.279748 0.391596
0.413374 0.791549
0.904139 0.264170
0.000163 0.087125
0.817748 0.036154
0.903495 0.069702
0.595944 0.001632
0.278173 0.324548
0.251417 0.058114
0.384874 0.804560
0.887072 0.431875
0.792665 0.228881
0.279512 0.620231
0.562807 0.151147
0.575164 0.933430
0.388391 0.146910
0.385626 0.357690
0.757389 0.119520
0.991152 0.760195
0.300930 0.882438
0.044343 0.274725
0.439502 0.325159
0.403488 0.540565
0.675658 0.050294
0.669275 0.095701
0.715264 0.598190
0.159736 0.244023
0.138596 0.551912
0.772772 0.178132
0.204939 0.875848
0.537317 0.963808
0.875504 0.369543
0.895805 0.272836
0.434396 0.337231
0.245898 0.362118
0.270980 0.835409
0.718697 0.193980
0.007519 0.490959
0.636940 0.873095
0.038278 0.084718
0.304016 0.260279
0.440510 0.581517
0.906090 0.821093
0.227641 0.068529
0.109964 0.702838
0.138829 0.302393
0.217645 0.026676
0.474490 0.928335
0.018849 0.314311
0.218406 0.720213
0.400384 0.853741
0.695280 0.270622
0.999082 0.467968
0.032588 0.292961
0.423795 0.960375
0.771726 0.152224
0.250434 0.223319
0.920465 0.490865
0.532608 0.975237
0.396574 0.173734
0.794856 0.644347
0.762182 0.949859
0.923031 0.981495
0.164325 0.595174
0.111887 0.920808
0.404276 0.870406
0.489751 0.223429
0.716527 0.827185
0.163184 0.872972
0.566879 0.905113
0.062466 0.862540
0.088749 0.939266
0.489364 0.843881
0.584785 0.759276
0.703623 0.705565
0.410157 0.998949
0.392198 0.237122
0.826254 0.372447
0.532656 0.641851
0.880175 0.322672
0.626373 0.164708
0.897581 0.373494
0.082712 0.953131
0.008465 0.649877
0.065790 0.004982
0.753282 0.184741
0.511982 0.187114
